State,Station,acq_date,Min,Max,Max_wind_direction,Max_wind,RH_9,RH_3,Rain
VIC,86338,43751,9.4,23.1,N,41,67,39,N
VIC,86338,43752,13.6,26.7,NNW,41,51,31,Y
VIC,86338,43753,13,18,SSW,30,67,58,N
VIC,86338,43754,13.3,20.4,SSW,33,73,53,N
VIC,86338,43755,9.5,15.2,W,46,66,52,Y
VIC,86338,43756,7.3,22.1,SSW,52,60,35,Y
VIC,86338,43757,9.4,15.3,WNW,43,58,62,Y
VIC,86338,43758,10,16.4,S,30,73,58,Y
VIC,86338,43759,11.5,17,SSW,24,73,62,N
VIC,86338,43760,11.9,19.6,S,24,73,61,N
VIC,86338,43761,8.2,27.9,SSW,20,72,13,N
VIC,86338,43762,13,33.8,N,46,45,14,Y
VIC,86338,43763,16.8,21.6,N,46,60,51,N
VIC,86338,43764,9.6,15.5,WNW,54,71,64,Y
VIC,86338,43765,10.3,17,SSW,31,58,51,Y
VIC,86338,43766,8.7,21.6,SW,20,72,54,Y
VIC,86338,43767,9.7,30.5,N,39,38,19,N
VIC,86338,43768,13.8,25.1,SSW,24,74,64,N
VIC,86338,43769,14.2,33.7,NNW,52,33,20,N
VIC,86338,43709,11.1,19.6,NNW,48,49,42,N
VIC,86338,43710,10.2,17.6,N,39,80,56,Y
VIC,86338,43711,9.2,19.6,NW,24,67,55,Y
VIC,86338,43712,8.2,18.7,WSW,26,81,51,N
VIC,86338,43713,8.7,21.2,NNE,28,87,36,Y
VIC,86338,43714,11.3,16,SSW,41,72,75,Y
VIC,86338,43715,8.8,12.9,SSW,46,87,66,Y
VIC,86338,43716,8.2,15.1,W,48,71,83,Y
VIC,86338,43717,6.8,12.8,SSW,57,74,66,Y
VIC,86338,43718,7.7,14.8,SSW,20,82,51,Y
VIC,86338,43719,5,20.8,NNE,41,74,41,N
VIC,86338,43720,11.1,20.8,N,56,44,82,N
VIC,86338,43721,7.7,18.6,SSW,31,64,44,N
VIC,86338,43722,9.3,20,N,24,71,47,N
VIC,86338,43723,12.4,21.8,N,52,58,48,Y
VIC,86338,43724,9.7,12.8,SSW,43,77,48,Y
VIC,86338,43725,3.6,14.8,SSW,33,50,48,N
VIC,86338,43726,4.3,18.9,SSW,22,68,44,N
VIC,86338,43727,8.2,24,N,54,57,42,N
VIC,86338,43728,15.7,26.2,NNW,50,46,37,N
VIC,86338,43729,14.5,19.4,NNW,61,79,51,N
VIC,86338,43730,7.9,15.5,N,33,52,40,Y
VIC,86338,43731,8.9,15.2,W,30,67,88,Y
VIC,86338,43732,8.3,15.1,W,24,69,56,Y
VIC,86338,43733,8.7,16.6,SSW,20,71,57,N
VIC,86338,43734,8.3,20.3,NNE,30,77,41,N
VIC,86338,43735,12.3,18.8,N,50,41,85,N
VIC,86338,43736,7.2,14.9,SW,26,70,50,Y
VIC,86338,43737,9.1,15.8,SSW,31,68,58,N
VIC,86338,43738,10.1,14.1,SSW,31,51,57,N
VIC,86338,43678,5.8,13.8,S,22,68,62,N
VIC,86338,43679,9.7,12.7,SW,26,81,59,Y
VIC,86338,43680,10,13.9,WNW,31,85,63,N
VIC,86338,43681,9.2,13.1,NNW,17,87,58,Y
VIC,86338,43682,10,15.8,N,35,57,45,N
VIC,86338,43683,9.1,13.5,NNE,48,71,59,Y
VIC,86338,43684,9.3,14.1,N,33,61,63,N
VIC,86338,43685,6.7,13.9,NNW,48,78,43,Y
VIC,86338,43686,7.8,10.1,WNW,52,69,74,Y
VIC,86338,43687,5.2,12.5,SSW,43,89,58,Y
VIC,86338,43688,4.8,12.9,S,41,85,85,Y
VIC,86338,43689,6.3,12,SW,24,82,54,Y
VIC,86338,43690,8.8,13.1,W,22,84,74,N
VIC,86338,43691,9.1,13.8,NNW,39,90,50,Y
VIC,86338,43692,7.3,16.2,N,52,55,47,N
VIC,86338,43693,10.6,16.9,N,50,56,89,N
VIC,86338,43694,7,16.5,NE,28,87,55,Y
VIC,86338,43695,8.8,19.4,N,67,42,66,N
VIC,86338,43696,5.8,12.3,NW,39,69,65,Y
VIC,86338,43697,7.6,17,NW,43,68,53,Y
VIC,86338,43698,11.5,16.6,WSW,46,77,49,Y
VIC,86338,43699,9.6,13,W,46,57,63,Y
VIC,86338,43700,3.8,15.1,N,50,72,50,N
VIC,86338,43701,7.9,18,N,52,51,44,N
VIC,86338,43702,6.5,12.9,SSW,26,70,55,Y
VIC,86338,43703,5.3,14.4,SSW,20,82,47,N
VIC,86338,43704,4.2,15.3,S,20,81,52,N
VIC,86338,43705,8.3,13.4,SSW,39,61,94,N
VIC,86338,43706,6.1,13,SSW,33,61,51,Y
VIC,86338,43707,2.3,15.3,SSW,15,83,55,Y
VIC,86338,43708,5,18.2,NNW,46,64,43,N
VIC,86338,43647,9.5,14.1,N,54,69,51,N
VIC,86338,43648,8.6,15.9,N,41,68,62,N
VIC,86338,43649,8.2,13.7,SSW,17,87,85,N
VIC,86338,43650,5.3,13.5,SSE,20,98,66,N
VIC,86338,43651,3.5,19.1,NNE,17,95,45,N
VIC,86338,43652,6,19.4,NNE,26,91,47,N
VIC,86338,43653,9,18.2,N,31,71,61,Y
VIC,86338,43654,11,16,WSW,30,75,55,Y
VIC,86338,43655,6.8,15,NW,26,80,59,Y
VIC,86338,43656,9.5,15.4,N,72,71,59,Y
VIC,86338,43657,7.8,14.3,NNW,39,67,84,Y
VIC,86338,43658,10.1,15.7,NW,44,86,47,Y
VIC,86338,43659,7,12,SSW,52,71,56,Y
VIC,86338,43660,7.1,13.1,WNW,48,73,74,Y
VIC,86338,43661,8.9,14.3,WSW,35,83,70,Y
VIC,86338,43662,9.9,13.9,WNW,30,89,75,Y
VIC,86338,43663,9.7,13.7,NNW,30,67,78,N
VIC,86338,43664,9,14.3,N,41,75,55,Y
VIC,86338,43665,7.5,15.7,N,31,79,48,Y
VIC,86338,43666,8,17.1,N,54,73,53,N
VIC,86338,43667,11.3,16.6,N,59,60,50,N
VIC,86338,43668,7.9,15.6,N,56,73,53,N
VIC,86338,43669,9.9,15.2,NNW,57,78,46,Y
VIC,86338,43670,7,14.4,NNW,30,68,57,Y
VIC,86338,43671,9.2,14.8,N,33,80,68,N
VIC,86338,43672,11,14,N,37,69,72,N
VIC,86338,43673,9.8,15.3,N,31,87,51,Y
VIC,86338,43674,6.6,15.1,NNW,19,82,54,N
VIC,86338,43675,8.9,14.6,S,24,86,69,N
VIC,86338,43676,7.9,12.5,SSW,28,72,57,Y
VIC,86338,43677,3,12.5,SSW,20,90,65,N
VIC,86338,43617,11.7,14.6,SSW,28,78,71,Y
VIC,86338,43618,11,14.5,WNW,41,79,67,N
VIC,86338,43619,8.2,12,S,35,97,91,Y
VIC,86338,43620,8.4,12.9,S,30,68,59,Y
VIC,86338,43621,8.6,13,SW,24,84,57,N
VIC,86338,43622,10.2,14.8,SSW,26,84,77,N
VIC,86338,43623,11.7,16.6,N,22,74,62,N
VIC,86338,43624,6.7,18.7,N,35,82,49,N
VIC,86338,43625,7.8,18,N,39,76,48,N
VIC,86338,43626,12,19.2,N,57,73,45,Y
VIC,86338,43627,9.6,17.9,NNW,41,76,57,N
VIC,86338,43628,11.9,16.5,NNW,44,76,83,Y
VIC,86338,43629,8.8,17.4,NNW,35,72,50,Y
VIC,86338,43630,10,17.3,NW,39,72,56,Y
VIC,86338,43631,9,15.2,NNW,17,83,67,Y
VIC,86338,43632,8.6,16.7,NNE,20,86,67,N
VIC,86338,43633,6.3,17.9,N,26,91,54,Y
VIC,86338,43634,8,13.7,N,37,77,76,N
VIC,86338,43635,6.6,11.9,SSW,24,78,70,Y
VIC,86338,43636,6.4,11.3,SW,22,95,75,Y
VIC,86338,43637,6.5,12.6,SSW,31,90,71,Y
VIC,86338,43638,6.8,11.8,WSW,20,93,78,Y
VIC,86338,43639,3.6,9.6,NE,13,100,84,Y
VIC,86338,43640,4.2,16,N,17,96,47,N
VIC,86338,43641,3.5,17,N,28,77,46,N
VIC,86338,43642,4.6,18,N,26,84,49,Y
VIC,86338,43643,5.9,17.5,N,41,69,48,N
VIC,86338,43644,10.7,19.5,N,41,65,50,N
VIC,86338,43645,13,17.6,N,52,86,85,Y
VIC,86338,43646,8.1,14.5,N,39,61,51,Y
QLD,40913,43952,15.1,23.2,W,39,44,26,N
QLD,40913,43953,10.4,23.3,W,44,43,28,N
QLD,40913,43954,13.1,25.7,WSW,37,48,19,N
QLD,40913,43955,11.6,25.8,E,22,41,32,N
QLD,40913,43956,13.4,24.7,SE,31,55,44,N
QLD,40913,43957,15.3,25.1,ESE,31,69,49,N
QLD,40913,43958,15.3,24.2,ESE,17,76,61,N
QLD,40913,43959,14.4,26.3,E,17,73,48,Y
QLD,40913,43960,14.7,27.1,ENE,20,72,53,N
QLD,40913,43961,16.4,26,W,17,75,47,N
QLD,40913,43962,14.5,24.5,S,24,44,31,N
QLD,40913,43963,12.3,23,SSW,19,54,53,N
QLD,40913,43964,15.6,24.3,ENE,17,61,49,N
QLD,40913,43965,14.9,25.9,ESE,28,65,68,N
QLD,40913,43966,13.4,24.4,SSE,24,60,36,Y
QLD,40913,43967,14.5,24.9,SE,37,62,49,N
QLD,40913,43968,15,25.1,E,26,65,53,N
QLD,40913,43969,15.6,24.6,E,31,70,54,Y
QLD,40913,43970,14.1,24.4,E,28,65,51,Y
QLD,40913,43971,16,23.2,SE,13,80,70,N
QLD,40913,43972,16.6,21.9,WNW,19,78,87,N
QLD,40913,43973,13.8,17.9,WSW,31,44,44,Y
QLD,40913,43974,11.4,15.1,W,33,61,52,N
QLD,40913,43975,10.4,20.7,W,31,51,42,N
QLD,40913,43976,12.3,24.7,NW,17,56,34,N
QLD,40913,43977,10.2,25.1,WSW,19,48,27,N
QLD,40913,43978,11.1,25,NNE,11,58,44,N
QLD,40913,43979,14.4,25.4,WSW,13,76,47,N
QLD,40913,43980,15.1,24.9,SE,28,71,48,N
QLD,40913,43981,13.6,24.8,ESE,24,66,45,N
QLD,40913,43982,14.7,23.9,E,20,77,51,Y
QLD,40913,43922,20.2,29.6,E,28,61,44,N
QLD,40913,43923,20,29,E,20,65,57,N
QLD,40913,43924,20.6,29.8,NE,22,68,56,N
QLD,40913,43925,22.6,30.4,W,24,65,56,N
QLD,40913,43926,19.6,29.9,ENE,22,57,41,Y
QLD,40913,43927,17.2,29.1,E,24,55,48,N
QLD,40913,43928,18.7,28.9,SSE,28,55,42,N
QLD,40913,43929,20,26.9,SE,28,62,58,N
QLD,40913,43930,20.1,26.7,SE,31,61,53,N
QLD,40913,43931,18.9,25.8,NNE,19,74,64,N
QLD,40913,43932,18.6,31.4,W,37,66,28,N
QLD,40913,43933,15.3,28.1,E,31,36,45,N
QLD,40913,43934,14.8,27,ENE,19,55,45,N
QLD,40913,43935,16.1,27.6,ENE,24,63,47,N
QLD,40913,43936,16.7,27.4,E,24,68,52,N
QLD,40913,43937,16.5,28.5,NNW,22,65,55,N
QLD,40913,43938,16.2,33.6,W,20,63,31,N
QLD,40913,43939,21,28.3,W,33,57,66,N
QLD,40913,43940,17,25.3,SSW,19,71,52,Y
QLD,40913,43941,14.1,28.9,NW,24,55,25,Y
QLD,40913,43942,15.4,28.8,ENE,19,47,48,N
QLD,40913,43943,18.4,32.3,ENE,24,63,37,N
QLD,40913,43944,17.2,28.7,SSE,20,65,53,N
QLD,40913,43945,16.9,29.4,NE,20,64,51,N
QLD,40913,43946,17.2,28.7,NE,26,68,42,N
QLD,40913,43947,16,28.3,ENE,19,70,47,N
QLD,40913,43948,16.7,28.5,ENE,19,66,49,N
QLD,40913,43949,19.1,26,ESE,28,75,60,N
QLD,40913,43950,18,27.7,NE,22,70,51,Y
QLD,40913,43951,16.8,29.5,W,39,77,68,Y
QLD,40913,43891,21.2,31.3,NE,24,59,52,N
QLD,40913,43892,21.7,33.4,NE,19,65,46,N
QLD,40913,43893,22.4,32.4,ENE,20,66,52,N
QLD,40913,43894,23,29.6,NE,30,74,58,N
QLD,40913,43895,23,30.5,NE,26,58,56,N
QLD,40913,43896,25.6,31.3,NE,22,69,67,N
QLD,40913,43897,24.9,32.1,SE,41,65,60,N
QLD,40913,43898,22.7,27.8,ESE,37,61,52,N
QLD,40913,43899,21,21.9,SSE,28,90,90,N
QLD,40913,43900,18.8,25.8,SE,31,86,81,N
QLD,40913,43901,19.3,27.6,SE,41,62,47,Y
QLD,40913,43902,18.8,26.1,SE,39,59,89,Y
QLD,40913,43903,17.4,26.5,ESE,39,68,57,Y
QLD,40913,43904,17.7,28.2,ESE,26,53,51,N
QLD,40913,43905,18.7,28.2,S,33,58,44,N
QLD,40913,43906,18.4,28,SSE,39,49,37,N
QLD,40913,43907,17.6,27,ESE,30,54,51,N
QLD,40913,43908,17.3,27.7,E,30,50,47,N
QLD,40913,43909,17.3,28,NE,19,55,51,N
QLD,40913,43910,17.8,29.5,ENE,22,64,49,N
QLD,40913,43911,18.6,33,ENE,22,65,42,N
QLD,40913,43912,21.9,31.6,N,19,63,53,N
QLD,40913,43913,21.7,28.2,SSE,33,78,57,N
QLD,40913,43914,21.7,25.3,ESE,26,73,67,N
QLD,40913,43915,19.6,27.3,ENE,19,72,52,Y
QLD,40913,43916,17.7,28.5,ENE,28,60,52,Y
QLD,40913,43917,19.5,26.2,SSE,30,61,74,Y
QLD,40913,43918,18.6,28,ENE,28,58,59,Y
QLD,40913,43919,19.4,28.4,NE,17,71,54,Y
QLD,40913,43920,19.2,29.8,ESE,22,73,53,Y
QLD,40913,43921,20.1,30.6,ENE,20,71,60,N
QLD,40913,43862,22.5,32.2,NNE,26,68,58,N
QLD,40913,43863,21.6,33.1,NNE,30,53,51,N
QLD,40913,43864,23.4,34.5,NE,33,53,49,N
QLD,40913,43865,23.8,26.7,SE,43,70,69,Y
QLD,40913,43866,20.7,25,SE,35,71,64,Y
QLD,40913,43867,19.9,25.2,SSE,26,95,92,Y
QLD,40913,43868,20.4,29.1,ENE,28,78,62,Y
QLD,40913,43869,23.1,29.9,E,33,84,78,Y
QLD,40913,43870,22.6,27.2,ENE,19,83,78,Y
QLD,40913,43871,21.2,29.3,ENE,24,77,70,Y
QLD,40913,43872,21.9,30,ENE,17,82,69,Y
QLD,40913,43873,22.5,25.9,E,26,90,87,Y
QLD,40913,43874,21.9,26.6,SSW,19,88,88,Y
QLD,40913,43875,21.7,30.5,ENE,22,74,61,Y
QLD,40913,43876,22.7,31.6,NNE,19,67,60,N
QLD,40913,43877,23.9,32.2,E,28,70,57,Y
QLD,40913,43878,22.9,31.9,E,24,61,53,N
QLD,40913,43879,22.9,32.4,NE,20,68,53,N
QLD,40913,43880,24.7,33.8,WNW,33,58,62,N
QLD,40913,43881,21.9,32.8,ENE,22,52,53,Y
QLD,40913,43882,23,30.1,E,28,62,52,N
QLD,40913,43883,23.3,29.4,E,41,61,54,N
QLD,40913,43884,21.3,26.6,ESE,28,72,70,Y
QLD,40913,43885,20.8,28.2,SE,24,84,65,Y
QLD,40913,43886,20.7,29.2,ESE,28,66,69,Y
QLD,40913,43887,22,31.2,ENE,19,67,60,N
QLD,40913,43888,24.4,29.7,ENE,30,72,84,N
QLD,40913,43889,21.6,32,ENE,20,68,55,Y
QLD,40913,43890,22.7,30,SE,30,65,56,Y
QLD,40913,43831,22.1,29.9,ENE,31,60,56,Y
QLD,40913,43832,21.8,30.4,ENE,30,62,59,N
QLD,40913,43833,20.9,30.7,NE,26,56,54,N
QLD,40913,43834,21.4,31.4,NE,28,55,49,N
QLD,40913,43835,21.9,31.5,NNE,30,53,46,N
QLD,40913,43836,22.7,30.4,ENE,30,57,58,N
QLD,40913,43837,23.4,,,,61,51,N
QLD,40913,43838,22.2,32.1,NE,24,54,45,N
QLD,40913,43839,23.4,31.8,ENE,26,51,50,N
QLD,40913,43840,23.9,31.8,ENE,33,55,56,N
QLD,40913,43841,24.1,32,NNE,28,56,61,N
QLD,40913,43842,23.3,29.4,SSE,41,70,62,Y
QLD,40913,43843,22.6,28.8,SE,33,52,53,N
QLD,40913,43844,21.3,30.1,SSE,30,60,52,N
QLD,40913,43845,22.1,29.1,ENE,30,71,62,Y
QLD,40913,43846,22.4,27.4,ENE,22,75,80,Y
QLD,40913,43847,22.3,29.6,ENE,31,69,63,Y
QLD,40913,43848,20.7,28.1,ENE,28,86,71,Y
QLD,40913,43849,22.6,30.3,ENE,24,70,77,Y
QLD,40913,43850,25.3,32.4,NNE,30,68,68,Y
QLD,40913,43851,25.5,32.8,N,30,64,62,Y
QLD,40913,43852,23.4,33.5,NNE,33,59,61,Y
QLD,40913,43853,26.7,30.7,NE,28,72,71,N
QLD,40913,43854,25.5,32.1,NE,28,63,68,Y
QLD,40913,43855,26,31.5,NE,31,74,71,N
QLD,40913,43856,23.1,30,ENE,28,65,57,N
QLD,40913,43857,22.6,30.4,ENE,26,58,57,Y
QLD,40913,43858,23.4,31.2,NNE,24,78,57,Y
QLD,40913,43859,24.1,33.4,NNE,24,59,60,Y
QLD,40913,43860,23.8,32.1,ENE,26,64,57,N
QLD,40913,43861,22.8,30.7,ENE,24,68,59,N
QLD,40913,43800,22.9,31.4,NNE,33,60,78,Y
QLD,40913,43801,21.8,34.5,W,56,26,15,Y
QLD,40913,43802,20.3,35.2,W,33,21,12,N
QLD,40913,43803,17.4,33.9,NE,28,15,17,N
QLD,40913,43804,18.7,37.7,NNE,28,24,14,N
QLD,40913,43805,18.5,38.6,NE,33,22,14,N
QLD,40913,43806,22,38.1,ENE,33,37,34,N
QLD,40913,43807,22.9,32.6,ESE,30,60,48,N
QLD,40913,43808,22.5,31.7,E,30,55,51,N
QLD,40913,43809,23.5,33.5,NE,30,54,47,N
QLD,40913,43810,23.1,34.4,SSW,59,54,45,N
QLD,40913,43811,19.1,31.3,NNE,35,69,55,Y
QLD,40913,43812,22.9,30.6,SE,50,64,57,N
QLD,40913,43813,20.4,30.7,NNE,30,68,58,Y
QLD,40913,43814,23.9,31.9,NNE,35,61,60,N
QLD,40913,43815,23.5,41.2,ESE,46,53,22,N
QLD,40913,43816,20.9,29.1,ESE,35,44,45,N
QLD,40913,43817,19.4,28.9,ENE,33,53,43,N
QLD,40913,43818,18.7,29.6,ENE,22,51,46,N
QLD,40913,43819,20.1,30.3,NE,20,54,54,N
QLD,40913,43820,20.2,31.2,NE,28,56,51,N
QLD,40913,43821,21.9,30.1,ENE,22,60,61,N
QLD,40913,43822,22.5,30.8,E,20,75,54,N
QLD,40913,43823,24.4,30.4,SSE,46,62,59,N
QLD,40913,43824,21.6,26.6,E,33,77,68,Y
QLD,40913,43825,20.8,29.2,ESE,35,64,43,Y
QLD,40913,43826,20,27.5,E,31,60,50,Y
QLD,40913,43827,20.9,28.9,E,31,57,49,N
QLD,40913,43828,20.3,29.2,ENE,28,40,47,N
QLD,40913,43829,20.7,30.1,E,24,56,46,N
QLD,40913,43830,21.2,29.4,ENE,26,82,58,Y
QLD,40913,43770,17.6,24.7,ENE,28,72,66,N
QLD,40913,43771,17.6,26,E,30,57,62,Y
QLD,40913,43772,18.5,27.3,N,33,70,57,Y
QLD,40913,43773,20.8,30.9,NNE,24,65,61,Y
QLD,40913,43774,21,29.2,WNW,59,27,10,Y
QLD,40913,43775,15.5,29.7,ENE,28,32,30,N
QLD,40913,43776,15.1,34.8,NE,30,36,21,N
QLD,40913,43777,15.6,34.5,NE,28,28,37,N
QLD,40913,43778,20.8,31.5,WSW,30,20,48,N
QLD,40913,43779,15.8,33.3,W,28,12,21,N
QLD,40913,43780,17.6,27.7,ENE,26,52,50,N
QLD,40913,43781,17.7,30.8,NNE,35,48,54,N
QLD,40913,43782,19.1,33.8,ENE,41,29,53,N
QLD,40913,43783,18.4,29.8,ENE,26,42,37,N
QLD,40913,43784,21.3,31.6,NNE,31,55,59,N
QLD,40913,43785,19.2,34.7,NE,28,47,47,N
QLD,40913,43786,21.2,30.5,ESE,46,53,66,N
QLD,40913,43787,20.3,28.2,SE,30,47,41,N
QLD,40913,43788,19.6,31.9,NE,26,50,47,N
QLD,40913,43789,20,32,NNE,35,54,57,N
QLD,40913,43790,22.9,29.3,NNE,30,58,53,N
QLD,40913,43791,19.7,30.3,NNE,35,48,43,N
QLD,40913,43792,20.8,30,NNE,28,44,39,N
QLD,40913,43793,20.7,29.9,NNE,28,52,45,N
QLD,40913,43794,18.9,30.5,NNE,30,52,51,N
QLD,40913,43795,22.1,30.6,NE,35,46,54,N
QLD,40913,43796,22.4,31.7,SE,37,49,58,N
QLD,40913,43797,22,28.9,ESE,20,65,61,N
QLD,40913,43798,22.9,31.3,NNE,28,60,49,N
QLD,40913,43799,22.1,32.1,NNE,33,51,56,N
QLD,40913,43739,19.1,25.2,ESE,37,55,51,N
QLD,40913,43740,15.7,24.7,ENE,26,54,45,Y
QLD,40913,43741,12.3,25.9,NE,24,48,40,N
QLD,40913,43742,13.6,26.7,N,28,50,46,N
QLD,40913,43743,13.2,30.3,E,37,52,56,N
QLD,40913,43744,17,27.1,N,26,51,53,N
QLD,40913,43745,16.1,30.8,NE,26,58,56,N
QLD,40913,43746,20.5,30.5,NNE,24,68,65,N
QLD,40913,43747,18.6,26,E,33,54,43,N
QLD,40913,43748,15.2,24.5,SE,30,45,43,N
QLD,40913,43749,14.4,23.7,E,28,55,52,N
QLD,40913,43750,12.8,21.3,WSW,26,84,50,Y
QLD,40913,43751,12.9,25.3,SSE,28,46,50,Y
QLD,40913,43752,14.3,25.9,NNE,26,57,48,N
QLD,40913,43753,18.2,27.2,ENE,28,70,61,Y
QLD,40913,43754,18.9,28.6,NE,31,66,63,N
QLD,40913,43755,19.4,30.6,ESE,44,59,59,N
QLD,40913,43756,18.9,27.2,NE,33,61,47,Y
QLD,40913,43757,18.1,26.3,WSW,22,68,69,N
QLD,40913,43758,16.1,28.4,ESE,41,53,49,Y
QLD,40913,43759,18.1,25,ESE,35,44,37,N
QLD,40913,43760,15.4,25,ENE,28,53,51,N
QLD,40913,43761,16.2,26.6,NNE,28,52,49,N
QLD,40913,43762,15.3,27.2,ENE,26,57,49,N
QLD,40913,43763,15.2,27.5,NNE,28,47,38,N
QLD,40913,43764,16.5,27.6,NE,35,50,58,N
QLD,40913,43765,18.1,29.6,ENE,33,45,47,N
QLD,40913,43766,20.3,27.4,ESE,35,59,56,N
QLD,40913,43767,18.5,26.2,E,30,48,48,N
QLD,40913,43768,16.1,24.7,NE,20,58,52,N
QLD,40913,43769,15.6,26.7,E,30,47,55,N
QLD,40913,43709,10.4,25.8,E,20,64,36,N
QLD,40913,43710,11.6,29.3,W,28,67,19,N
QLD,40913,43711,10.5,27.3,ENE,22,51,35,N
QLD,40913,43712,11.6,33.7,W,31,44,9,N
QLD,40913,43713,13.2,31.7,NNE,22,36,19,N
QLD,40913,43714,11.9,34.8,NNW,37,59,7,N
QLD,40913,43715,16.9,26.4,W,50,24,13,N
QLD,40913,43716,14.1,25.9,W,48,22,13,N
QLD,40913,43717,14.1,23.6,W,48,30,10,N
QLD,40913,43718,11,23.1,ENE,30,30,38,N
QLD,40913,43719,11.6,23,ESE,26,45,45,N
QLD,40913,43720,10.5,25.1,ENE,20,53,36,N
QLD,40913,43721,11,30.5,ESE,35,45,13,N
QLD,40913,43722,12,30.5,ESE,28,55,33,N
QLD,40913,43723,13.2,25,NE,24,55,39,N
QLD,40913,43724,12,26.2,NNE,31,48,56,N
QLD,40913,43725,12.1,27.7,ESE,33,54,62,N
QLD,40913,43726,15.1,27.2,WNW,30,29,10,Y
QLD,40913,43727,12.8,25.7,ENE,26,52,58,Y
QLD,40913,43728,14.5,26.9,ENE,26,60,55,N
QLD,40913,43729,16.5,26.9,NNE,30,74,54,Y
QLD,40913,43730,17.9,26.8,ENE,28,69,44,Y
QLD,40913,43731,16.4,29.7,NE,24,52,59,N
QLD,40913,43732,16.8,24.9,ESE,30,49,47,N
QLD,40913,43733,17.3,26.3,E,22,60,54,N
QLD,40913,43734,19.8,25.8,NNE,28,60,51,N
QLD,40913,43735,16.6,26.9,NNE,30,57,55,N
QLD,40913,43736,17.9,31.1,W,24,46,66,N
QLD,40913,43737,15.4,26.1,ENE,26,51,55,N
QLD,40913,43738,18.1,28.2,ESE,30,62,53,Y
QLD,40913,43678,12.6,21.8,S,19,63,50,N
QLD,40913,43679,11.2,22.1,E,24,65,57,N
QLD,40913,43680,10.4,23.6,E,19,70,52,N
QLD,40913,43681,10.4,24,E,19,73,45,N
QLD,40913,43682,10.9,23.4,E,20,72,43,N
QLD,40913,43683,10,24,ENE,22,67,44,N
QLD,40913,43684,12.1,23.1,NE,19,77,67,N
QLD,40913,43685,12.8,28.7,WNW,39,75,12,Y
QLD,40913,43686,15.9,25.3,WNW,46,24,14,Y
QLD,40913,43687,16,22.9,WSW,54,34,25,N
QLD,40913,43688,10.6,20.6,W,57,31,15,N
QLD,40913,43689,9.4,22,WSW,31,40,21,N
QLD,40913,43690,8.9,23.3,ENE,19,47,43,N
QLD,40913,43691,10.5,22.7,ENE,22,65,37,N
QLD,40913,43692,9.9,23.8,NNE,22,65,46,N
QLD,40913,43693,12.1,24.7,NNE,20,61,52,N
QLD,40913,43694,10.2,27.7,NW,19,57,32,N
QLD,40913,43695,12.7,24.4,E,20,58,52,N
QLD,40913,43696,12.9,28.6,W,44,79,19,N
QLD,40913,43697,11,23.1,WSW,20,24,10,N
QLD,40913,43698,7.7,26.2,W,37,24,17,N
QLD,40913,43699,13.7,25.4,W,54,34,23,N
QLD,40913,43700,12.4,23.7,ESE,24,41,37,N
QLD,40913,43701,10.2,23,NNE,24,56,39,N
QLD,40913,43702,10.7,24.9,NNE,20,59,44,N
QLD,40913,43703,12,27.2,NE,19,52,39,N
QLD,40913,43704,13.1,25.4,NE,22,80,51,N
QLD,40913,43705,16,23.3,W,20,60,54,Y
QLD,40913,43706,13.6,19.7,WSW,20,61,65,N
QLD,40913,43707,11.9,23.7,E,24,61,59,N
QLD,40913,43708,11.6,24.5,E,24,55,43,N
QLD,40913,43647,13.8,23.5,S,28,78,61,N
QLD,40913,43648,14,23,WSW,13,72,62,Y
QLD,40913,43649,12.8,23.3,SE,33,75,52,N
QLD,40913,43650,14.5,23.7,SE,35,68,54,N
QLD,40913,43651,15.4,22,ESE,35,74,57,Y
QLD,40913,43652,14.6,21.1,SE,33,92,86,Y
QLD,40913,43653,14.2,20.9,SE,26,81,82,Y
QLD,40913,43654,14.3,20.3,SSW,13,82,67,Y
QLD,40913,43655,12.4,24,S,20,80,44,Y
QLD,40913,43656,11,23.7,W,22,69,32,N
QLD,40913,43657,9.1,24.5,WNW,30,61,26,N
QLD,40913,43658,7.4,26,W,26,43,27,N
QLD,40913,43659,8.5,23.8,W,41,39,26,N
QLD,40913,43660,9.3,20.1,SW,26,34,18,N
QLD,40913,43661,9.6,20.1,W,46,37,27,N
QLD,40913,43662,8.4,23.2,S,17,47,24,N
QLD,40913,43663,9.5,23.6,W,17,48,40,N
QLD,40913,43664,8.6,24.7,W,28,44,12,N
QLD,40913,43665,8.8,22.9,SW,15,49,38,N
QLD,40913,43666,7.9,23.1,E,17,58,44,N
QLD,40913,43667,9.4,22.1,ENE,22,68,47,N
QLD,40913,43668,10.7,24.3,NE,19,72,53,N
QLD,40913,43669,12,27.1,W,19,76,47,N
QLD,40913,43670,10,26.9,WSW,31,63,13,N
QLD,40913,43671,11.9,23.9,ENE,22,44,58,N
QLD,40913,43672,12.1,23.3,NNE,15,76,56,N
QLD,40913,43673,12.1,25.9,S,20,71,37,N
QLD,40913,43674,13,24.1,NE,24,60,50,N
QLD,40913,43675,12.8,24,NE,15,69,50,N
QLD,40913,43676,11.3,25.9,E,22,67,31,N
QLD,40913,43677,12.5,22.4,SE,28,58,50,N
QLD,40913,43617,7.6,22.9,WSW,17,45,47,N
QLD,40913,43618,14.4,22.3,E,28,69,57,N
QLD,40913,43619,14,22,W,35,73,44,Y
